Timestamp,PM2_5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,AT_C,RH_Percent,WD_deg,BP_mmHg,Station
03-07-2019,22.58,49.15,8.45,18.47,16.69,9.49,2.44,0.3,20.71,1.32,3.45,26.51,65.56,235.51,718.48,BapujiNagar
04-07-2019,40.06,72.66,10.72,20.71,19.73,11.27,3.24,0.41,12.83,6.68,5.39,25.72,72.99,234.03,718.46,BapujiNagar
05-07-2019,33.12,57.08,9.73,17.23,17.04,10.76,3.02,0.32,13.87,3.22,4.25,25.22,75.68,159.92,717.78,BapujiNagar
06-07-2019,26.2,45.25,9.29,18.67,18.27,9.99,3,0.3,11.66,1.78,3.66,25.47,73.82,65.64,717.98,BapujiNagar
07-07-2019,35.84,59.73,7.16,16.51,14.5,9.53,2.91,0.27,15.84,2.64,2.71,25.99,68.14,64.21,719,BapujiNagar
08-07-2019,25.99,45.6,8.34,16.8,15.72,8.86,3.11,0.29,13.33,2.35,2.83,26.03,66.24,66.24,719.9,BapujiNagar
09-07-2019,30.93,49.54,11.2,17.71,18.53,9.35,3.18,0.34,10.16,2.86,3.65,25.38,72.48,66.87,719.46,BapujiNagar
10-07-2019,37.25,58.45,7.61,19.64,16.62,9.04,2.97,0.31,18.48,3.82,3.62,25.21,70.74,65.79,719.6,BapujiNagar
11-07-2019,29.76,50.09,12.17,25.57,23.42,8.82,2.66,0.38,17.47,2.33,4.63,25.5,68.92,72.71,720.9,BapujiNagar
12-07-2019,25.55,47.3,11.3,21.27,20.24,8.73,2.88,0.34,17.59,1.63,4.05,26.55,64.28,76.03,721.05,BapujiNagar
13-07-2019,25.06,45.53,9.46,20.34,19.09,8.86,2.52,0.34,16.82,1.46,3.55,26.33,68.72,80.04,721.31,BapujiNagar
14-07-2019,29.28,44.89,9.77,19.35,18.24,9.36,2.89,0.32,15.71,2.1,3.04,26.27,69.12,70.79,720.78,BapujiNagar
15-07-2019,25.88,44.28,11.93,23.45,22.78,9.5,2.99,0.39,15.77,1.76,4.39,26.2,70.03,73.36,719.38,BapujiNagar
16-07-2019,31.16,53.41,14.22,23.8,24.14,9.83,2.96,0.38,12.93,1.95,4.5,25.99,70.76,74.04,719.31,BapujiNagar
17-07-2019,32.95,70.65,22.88,27.06,33.08,10.45,3.01,0.56,10.68,2.77,7.15,26.5,68.04,88.79,718.44,BapujiNagar
18-07-2019,36.52,82.33,22.14,28.57,33.2,11.1,2.91,0.6,12.83,2.27,8.08,26.32,71.28,88.65,716.73,BapujiNagar
19-07-2019,25.16,42.6,14.26,22.88,24.1,10.04,2.75,0.41,12.14,1.81,4.56,25.37,77.25,71.92,715.98,BapujiNagar
20-07-2019,31.52,53.42,7.27,20.67,16.95,8.99,2.94,0.32,17.17,2.48,2.76,25.09,74.89,66.23,716.47,BapujiNagar
21-07-2019,18,29.57,8.21,18.81,16.81,8.43,2.58,0.31,17.57,1.31,2.11,24.79,78.66,69.52,716.59,BapujiNagar
22-07-2019,20.35,34.41,7.5,21.98,17.79,8.48,2.78,0.31,19.11,1.18,2.3,24.39,78.9,63.12,716.98,BapujiNagar
23-07-2019,23.58,42.76,11.22,23.63,21.69,8.62,2.88,0.34,15.22,1.4,3.2,24.16,79.31,69.06,717.57,BapujiNagar
24-07-2019,33.2,56.92,9.02,22.31,19.19,8.95,2.77,0.3,17.02,2.33,2.5,25.58,72.7,69.59,718.59,BapujiNagar
25-07-2019,27.05,42.84,12.49,22.92,22.34,9.21,2.63,0.41,15.24,1.87,3.96,25.47,76.42,72.93,719.86,BapujiNagar
26-07-2019,24.46,41.05,10.56,20.24,19.35,9.99,3.09,0.32,12.17,1.49,2.87,24.77,75.38,63.97,719.83,BapujiNagar
27-07-2019,25.44,53.07,10.45,19.16,18.68,11.06,2.82,0.36,14.8,1.43,3.54,25.73,68.53,67.55,719.04,BapujiNagar
28-07-2019,20.77,39.23,5.35,13.8,12.2,10.99,2.86,0.17,9.18,1.36,2.06,23.67,80.2,63.59,719.34,BapujiNagar
29-07-2019,16.9,44.86,7.76,23.33,20.73,13.94,3.02,0.25,15.99,1.39,4.24,26.15,65.31,67,718.84,BapujiNagar
30-07-2019,31.11,61.78,10.17,22.04,20.78,12.86,3.18,0.35,12.07,2.21,3.87,24.87,71.39,65.78,719.97,BapujiNagar
31-07-2019,35.94,68.6,13.49,24.56,23.98,13.94,3.07,0.41,11.13,3.15,4.48,25.75,67.37,66.22,720.31,BapujiNagar
01-08-2019,26.88,51.43,9.81,20.16,18.6,12.97,3.2,0.35,13.63,2.15,3.33,26.12,65.64,65.54,719.97,BapujiNagar
02-08-2019,22.42,43.1,12.25,20.19,20.04,11.25,3.13,0.4,12.55,1.47,3.19,25.16,69.66,65.74,719.69,BapujiNagar
03-08-2019,20.91,44.42,7.15,18.52,15.83,11.11,2.96,0.31,16.25,1.11,2.85,25.61,67.78,65.08,719.6,BapujiNagar
04-08-2019,23.65,41.7,6.32,14.02,12.31,10.99,3.17,0.3,15.69,1.66,2,25.42,71.12,64.75,719.18,BapujiNagar
05-08-2019,19.96,32.35,10.8,15.81,18.47,10.87,2.9,0.32,9.21,1.5,3.22,24.36,78.38,66.07,718.1,BapujiNagar
06-08-2019,20.25,32.88,15.38,18.13,20.5,10.68,3.09,0.34,10.15,1.6,3.17,23.97,79.6,67.01,717.75,BapujiNagar
07-08-2019,18.51,35.78,14.45,15.38,19.02,10.34,3.22,0.4,6.82,1.51,3.21,24.13,81.55,66.58,716.84,BapujiNagar
08-08-2019,21.12,29.86,13.09,16.88,19.15,10.63,3.11,0.38,7.47,1.33,3.61,24.06,83.62,63.49,716.38,BapujiNagar
09-08-2019,20.51,28.71,9.52,18.16,17.4,10.19,3.07,0.32,9.48,1.31,2.65,23.97,83.54,63.05,718.01,BapujiNagar
10-08-2019,20.28,31.35,8.8,18.56,17.02,9.6,2.81,0.3,13.25,1.19,2.91,24.33,77.78,64.18,718.67,BapujiNagar
11-08-2019,21.35,40.42,9.43,15.37,15.84,10.2,2.99,0.29,11,1.56,2.6,24.82,75.1,68.88,718.59,BapujiNagar
12-08-2019,26.56,52.13,16.92,19.26,23.99,12.37,3.19,0.49,8.42,2.59,4.91,25.04,77.22,74.72,718.23,BapujiNagar
13-08-2019,24.31,47.59,16.01,20.56,23.85,12.3,3.01,0.51,10.78,1.84,5.07,25.21,75.72,71.29,718.59,BapujiNagar
14-08-2019,22.11,38.33,9.7,20.31,18.69,11.6,2.79,0.37,15.85,1.32,3.51,24.68,78.22,68.18,719.62,BapujiNagar
15-08-2019,20.21,40.42,9.4,19.06,17.78,10.54,3.02,0.41,19.07,1.41,3.69,24.95,76.31,76.83,720.53,BapujiNagar
16-08-2019,17.36,42.63,13.43,19.87,21.84,11.85,2.91,0.41,8.88,1.68,4.36,24.77,79.61,71.14,719.85,BapujiNagar
17-08-2019,28.23,64.45,17.1,21.77,25.28,12.61,2.88,0.53,8.47,2.95,5.16,24.17,81.26,68.9,719.43,BapujiNagar
18-08-2019,29,52.75,15.48,19.27,22.79,13.11,3.14,0.47,7.33,2.95,5.02,23.95,86.11,87.29,719.97,BapujiNagar
19-08-2019,25.99,57.11,16.56,23.19,25.8,12.77,2.81,0.52,9.4,2.02,5.68,25.35,76.81,83.48,720.15,BapujiNagar
20-08-2019,28.09,74.54,24.04,23.02,31.79,12.99,2.72,0.57,5.31,2.85,6.87,24.74,80.96,86.24,720.06,BapujiNagar
21-08-2019,22.35,64.49,18.88,19.4,25.67,11.47,3.09,0.45,5.31,1.74,4.7,24.88,78.67,73.4,719.44,BapujiNagar
22-08-2019,19.88,49.89,20.26,19.32,26.75,12.14,3.01,0.49,4.46,1.77,5.26,24.39,79,73.48,719.17,BapujiNagar
23-08-2019,19.82,33.25,14.43,17.74,21.16,12.89,2.87,0.41,5.12,2.35,5.87,24.29,78.66,68.89,719.8,BapujiNagar
24-08-2019,22.28,90.8,11.81,16.96,18.73,10.84,3.16,0.35,5.89,4.97,5.76,24.57,76,139.91,720.09,BapujiNagar
25-08-2019,18.55,61.88,8.53,16.5,16.1,9.64,2.87,0.32,8.09,5.16,4.97,24.79,73.55,298.46,719.41,BapujiNagar
26-08-2019,17.3,52.14,13.51,19.74,21.46,10.11,3.3,0.44,11.1,4.88,7.23,24.58,74.52,297.74,719.46,BapujiNagar
27-08-2019,13.22,40.51,9.65,21.75,19.58,9.82,3.41,0.34,10.58,4.18,6.57,25.4,70.48,295.58,718.46,BapujiNagar
28-08-2019,12.78,44.94,13.33,21.59,22.52,9.46,3.51,0.38,8.97,3.11,7.09,24.84,74.2,298.97,719.18,BapujiNagar
29-08-2019,15.79,54.06,12.01,21.35,21.95,9.96,3.41,0.39,7.05,5.05,8.08,25.34,73.15,301.41,719.12,BapujiNagar
30-08-2019,18.12,49.16,8.8,19.15,17.82,10.44,3.78,0.35,10.47,4.8,6.43,25.41,69.73,296.27,717.76,BapujiNagar
31-08-2019,22.03,55.29,10.35,19.49,18.82,10.23,3.29,0.39,7.82,4.43,6.12,24.21,74.4,293.95,717.04,BapujiNagar
01-09-2019,14.91,36.93,6.54,15.84,14.53,9.08,3.4,0.31,9.82,2.96,4.51,22.42,75.46,293.24,718.28,BapujiNagar
02-09-2019,11.66,20.93,6.61,13.58,12.01,8.27,3.49,0.28,9.83,2.21,3.72,24.29,79.03,294.25,719.46,BapujiNagar
03-09-2019,12.18,24.62,9.83,16.84,17.73,8.79,3.31,0.32,8.93,2.29,5.03,22.53,79.26,296.12,718.76,BapujiNagar
04-09-2019,14.83,30.18,11.32,19.71,20.31,9.37,3.36,0.39,7.12,2.85,6.42,20.53,81.04,294.23,718.21,BapujiNagar
05-09-2019,16.86,31.44,11.04,16.72,19.43,10.41,3.65,0.36,5.55,6.01,19.12,22.56,78.56,294.55,718.16,BapujiNagar
06-09-2019,18.14,33.91,13.41,17.39,21.9,11.11,3.46,0.38,6.45,3.1,9.39,24.58,77.9,295.84,718.08,BapujiNagar
07-09-2019,15.83,30.84,9.43,15.87,16.43,10.07,2.81,0.26,7.01,2.43,5.98,24.81,74.68,293.26,718.86,BapujiNagar
08-09-2019,19.03,34.49,9.4,13.64,14.23,10.81,2.66,0.34,8.27,3.35,5.25,24.95,73.19,295.26,720.12,BapujiNagar
09-09-2019,28.62,62.3,13.74,17.47,18.54,13.39,2.71,0.42,8.85,6.66,6.95,23.15,71.74,297.06,719.7,BapujiNagar
10-09-2019,26.06,48.93,11.16,17.57,19.14,15.85,2.81,0.39,8.52,6.29,7.96,21.83,73.05,299.95,719.51,BapujiNagar
11-09-2019,21.79,42.94,12.72,16.12,18.9,16.74,2.8,0.36,7.58,4.27,7.75,23.96,73.78,298.9,720.1,BapujiNagar
12-09-2019,17.38,35.95,30.68,20.91,30.19,25.09,3.36,0.42,7.47,2.84,7.99,26.08,70.02,301.48,721.11,BapujiNagar
13-09-2019,40.32,78.43,26.12,21.19,32.79,18.31,2.47,0.43,3.17,4.61,5.9,24.91,76.44,301.29,722.23,BapujiNagar
14-09-2019,23.12,52.33,8.85,21.28,23.23,12.48,2.98,0.41,28.46,3.2,3.76,26.36,68.31,307.59,721.44,BapujiNagar
15-09-2019,17.31,47.54,8.75,18.39,23.22,10.81,3.49,0.44,27.28,1.66,3.63,26.26,67.83,310.27,720.98,BapujiNagar
16-09-2019,16.99,39.2,21.34,18.66,26.77,10.25,4,0.5,20.51,1.59,4.52,24.89,77.62,309.01,719.95,BapujiNagar
17-09-2019,20.92,50.47,16.12,22.04,32.9,10.7,3.98,0.63,21.95,1.9,5.61,24.92,79.72,310.41,718.86,BapujiNagar
18-09-2019,24.76,57.59,6.65,23.47,27.63,10.66,4.04,0.54,28.61,2.38,5.07,25.54,75.93,307.16,718.8,BapujiNagar
19-09-2019,23.96,48.05,9.6,21.22,20.5,10.46,4.1,0.4,56.61,2.15,3.3,25.77,73.92,308.74,719.27,BapujiNagar
20-09-2019,21.54,60.97,4.83,19.97,19.25,9.99,3.933333333,0.43,35.88,1.97,3.65,25.57,72.03,302.36,720.01,BapujiNagar
21-09-2019,23.59,53.28,9.2,24.46,24.01,10.67,3.766666667,0.52,30.55,2.74,4.94,20.23,66.9,308.14,719.34,BapujiNagar
22-09-2019,23.56,62.77,23.6,27.24,39.08,12.38,3.6,0.94,22.68,2.79,7.95,22.65,75.09,323.24,719.94,BapujiNagar
23-09-2019,24.92,58.08,2.7,33.09,40.58,13.69,3.8,0.91,31.3,2.95,10.2,25.5,77.78,322.59,720.09,BapujiNagar
24-09-2019,20.87,43.65,5.8,34.99,34.56,11.11,4,0.72,49.66,2.63,7.75,25.37,77.05,312.55,719.3,BapujiNagar
25-09-2019,15.03,24.78,3.62,24.09,18.88,9.29,3.65,0.31,36.55,1.46,3.96,25.25,76.38,299.88,719.79,BapujiNagar
26-09-2019,14.1,31.44,3.63,19.61,16.26,7.98,3.425,0.33,23.17,1.37,3.61,24.94,73.97,180.29,723.08,BapujiNagar
27-09-2019,27.97,62.07,21.2,30.16,32.93,10.15,3.2,0.68,32.29,2.45,7.94,25.57,72.23,170.03,725.1,BapujiNagar
28-09-2019,22.19,48.52,3.5,25.95,18.46,9.93,3.133333333,0.44,63.53,1.98,6.18,25.01,67.49,201.01,724.11,BapujiNagar
29-09-2019,36.71,65.34,5.25,26.3,19.88,11.45,3.066666667,0.46,58.05,1.79,4.59,26.66,63.49,262.94,724.21,BapujiNagar
30-09-2019,25.72,52.99,9.7,24.98,22.27,9.89,3,0.47,37.2,1.82,4.27,26.6,65.17,240.83,723.84,BapujiNagar
01-10-2019,34.2,66.35,1.8,33.69,31.44,11.39,3.25,0.73,50.8,2.8,6.66,25.31,73.72,134.89,723.87,BapujiNagar
02-10-2019,24.24,61.18,14.3,48.24,43.22,11.48,3.5,0.83,60.61,2.91,8.87,23.21,67.67,186.05,723.31,BapujiNagar
03-10-2019,30.81,61.39,2.6,40.86,34.56,12.86,3.75,0.67,77.34,3.23,8.85,20.77,71.66,136.54,721.68,BapujiNagar
04-10-2019,33.43,67.31,21.2,43.46,53.77,16.01,4,0.97,86.53,4.01,10.42,25.54,72.99,169.25,719.12,BapujiNagar
05-10-2019,37.95,88.27,19.52,51.75,48.59,15.53,3.09,0.97,58.63,4.51,12.96,25.76,70.56,174.19,718.41,BapujiNagar
06-10-2019,30.88,55.54,18.05,35.15,29.24,14.45,2.95,0.52,63.62,3.32,12.37,26.39,69.51,146.53,720.62,BapujiNagar
07-10-2019,39,74.21,17.94,42.21,38,15.42,2.84,0.86,54.89,4.19,10.59,25.98,71.38,163.25,720.69,BapujiNagar
08-10-2019,22.51,37.66,6.88,33.96,26.02,13.51,3.07,0.54,92.75,2.48,7.07,25.2,75.05,132.9,720.25,BapujiNagar
09-10-2019,29.68,61.87,15.59,41.58,36.64,15.4,3.05,0.78,83.85,3.02,9.15,26,71.56,183.76,719.28,BapujiNagar
10-10-2019,37.12,67.01,11.82,37.63,31.2,16.26,2.74,0.69,71.1,3.59,10.99,26.3,71.43,200.2,721.47,BapujiNagar
11-10-2019,47.44,93.66,12.63,44.88,36.2,19.72,2.48,0.79,59.27,4.52,12.17,26.34,70.68,148.6,721.24,BapujiNagar
12-10-2019,35.14,80.67,19.74,36.61,38.75,20.91,3.11,0.74,49.3,3.82,9.96,27.22,64.02,254.33,721.04,BapujiNagar
13-10-2019,18.51,46.41,21.88,24.52,30.26,20.93,2.47,0.58,21,3.28,7.97,26.74,68.6,232.28,721.66,BapujiNagar
14-10-2019,25.68,64.27,37.14,31.15,43.79,23.62,3.11,0.88,20.23,4.52,11.36,27.58,62.8,295.31,721.74,BapujiNagar
15-10-2019,26.99,67.58,31.28,32.39,43.39,30.57,3.12,0.83,31.75,4.71,12.52,26.76,67.96,321.07,721.8,BapujiNagar
16-10-2019,24.31,60.78,33.69,30.35,43.7,30.13,3.06,0.72,29,4.44,11.38,26.4,68.6,320.25,722.34,BapujiNagar
17-10-2019,22.84,57.07,40.81,27.38,45.68,30.15,3.07,0.76,17.99,4.63,12.18,25.42,74.42,320.44,722.43,BapujiNagar
18-10-2019,39.6,54.09,29.07,26.63,34.21,23.38,2.86,0.62,32.74,4.64,12.5,25.7,71.47,289.96,722.6,BapujiNagar
19-10-2019,27.6,48.19,6.4,29.01,39.07,16.82,3.07125,0.6,18.19,6.18,15.22,26.03,71.95,199.59,723.1,BapujiNagar
20-10-2019,15.64,42.51,9.7,28.76,31.98,13.78,3.2825,0.55,29.03,3.82,9.28,25.83,72.54,207.74,723.54,BapujiNagar
21-10-2019,20.05,51.89,25.65,36.21,47.22,16.34,3.49375,0.9,22.3,6.64,18.38,24.9,79.44,178.17,725.17,BapujiNagar
22-10-2019,12.59,31.21,4.9,29.11,34.15,13.59,3.705,0.53,21.21,3.58,9.76,23.77,85.88,103.25,725.37,BapujiNagar
23-10-2019,10.14,40.68,7.6,22.33,29.93,10.91,3.91625,0.46,12.12,2.43,6.26,24.61,80.07,95.1,721.57,BapujiNagar
24-10-2019,32.46,60.92,5.6,22.31,21.92,10.23,4.1275,0.4,20.76,4.86,5.78,24.78,74.89,86.47,721.4,BapujiNagar
25-10-2019,28.15,53.9,4.8,20.25,21.21,9.33,4.33875,0.4,17.29,4.37,4.62,23.93,78.74,231.96,721.58,BapujiNagar
26-10-2019,21.91,43.49,13.81,20.68,21.97,8.95,4.55,0.39,15.67,2.67,4.28,24.66,75.27,324.62,724.22,BapujiNagar
27-10-2019,42.88,68.25,19.58,24.29,28.85,10.68,3.55,0.55,21.32,3.08,6.38,24.83,75.68,323.66,727.18,BapujiNagar
28-10-2019,49.46,83.75,26.83,29.66,37.59,12.8,3.46,0.75,19.12,2.65,7.62,25.49,75.22,303.89,726.52,BapujiNagar
29-10-2019,39.97,79.62,29.22,30.73,40.1,13.47,3.38,0.73,25.83,2.64,8.05,24.82,74.9,251.53,723.63,BapujiNagar
30-10-2019,21.87,41.88,29.37,27.34,38.42,14.19,3.08,0.64,26.64,2.25,6.97,24.29,79.55,270.92,722.31,BapujiNagar
31-10-2019,17.01,35.79,7.59,20.7,17.18,12.57,3.14,0.37,49.23,1.7,6.93,24.86,74.91,224.35,724.07,BapujiNagar
01-11-2019,23.83,50.62,9.7,22.54,19.88,11.71,2.99,0.53,80.3,1.96,5.52,25.85,57.35,171.52,724.45,BapujiNagar
02-11-2019,30.29,94.55,39.89,35.47,51.29,21.6,2.32,1.1,30.28,5.66,14.69,27.61,57.26,265.95,724.88,BapujiNagar
03-11-2019,37.33,87.31,26.08,32,38.23,23.5,2.89,0.66,39.84,4.27,10.05,26.85,62.64,251.62,726.29,BapujiNagar
04-11-2019,58.31,127.5,34.26,42.4,55.67,28.54,3.12,1.13,38.77,6.88,15.09,26.78,52.57,232.76,726.53,BapujiNagar
05-11-2019,72.44,155.83,47.9,47.1,69.42,33.31,3.64,1.22,36.83,7.85,16.9,27.14,51.85,210.05,723.73,BapujiNagar
06-11-2019,61.98,144.66,34.73,65.57,63.12,35.57,4.32,1.26,68.49,5.74,15.82,28.52,47.62,200.87,719.67,BapujiNagar
07-11-2019,76.25,147.5,23.7,50.96,47.46,32.73,2.83,1.01,57.06,6.62,18.18,26.6,60.03,133.2,720.39,BapujiNagar
08-11-2019,68.47,131.71,28.58,45.57,47.47,31.7,2.84,1.05,64.1,6.17,15.11,26.12,68.8,143.38,721.31,BapujiNagar
09-11-2019,57.16,113.19,19.9,43.21,39.15,30.95,2.61,0.77,62.75,5.77,12.47,26.39,67.47,164.91,721.34,BapujiNagar
10-11-2019,61.03,116.46,24.26,46.31,44.35,25.42,2.51,0.92,48.82,4.53,13.39,26.5,67.29,178.15,721.2,BapujiNagar
11-11-2019,82.72,134.91,17.15,43.73,37.19,24.91,2.79,0.81,96.2,3.61,8.24,25.84,69.41,252.22,721.31,BapujiNagar
12-11-2019,33,71.02,18.92,37.3,35.22,16.17,2.78,0.7,68,2.68,7.34,26.69,55.84,277.58,722.27,BapujiNagar
13-11-2019,43.96,90.54,32.41,40.4,47.84,21.06,3.13,0.8,45.92,2.97,7.9,25.41,63.28,265.21,723.1,BapujiNagar
14-11-2019,36.58,81.35,34.26,36.15,47.08,21.8,3.08,0.87,41.6,3.26,8.63,24.9,70.74,256.89,722.92,BapujiNagar
15-11-2019,36.88,81.92,39.4,30.42,48.21,22.33,3.14,0.83,11.9,3.38,9.15,25.47,73.25,245.4,722.78,BapujiNagar
16-11-2019,30.5,66.12,31.37,27.79,40.29,20.4,2.94,0.78,12.75,3.18,8.15,25.74,70.25,268.08,722.69,BapujiNagar
17-11-2019,40.82,91.4,27.23,33.44,39.93,20.03,3,0.82,29.98,2.95,7.12,26.24,62.29,234.17,722.94,BapujiNagar
18-11-2019,38.86,79.6,30.95,30.38,41.32,22.02,2.93,0.85,24.51,3.33,7.83,26.03,67.65,258.72,722.82,BapujiNagar
19-11-2019,27.96,63.17,24.08,25.96,33.39,18.11,2.99,0.73,25.92,2.91,6.93,26.17,65.5,236.25,722.7,BapujiNagar
20-11-2019,29.67,70.71,32.55,28.51,41.64,19.75,3.16,0.87,13.37,3.2,8.81,24.76,73.3,251.29,721.97,BapujiNagar
21-11-2019,55.92,114.38,39.65,37.12,51.98,20.21,2.89,1.12,25.35,4.22,11.73,24.2,70.62,245.78,723.02,BapujiNagar
22-11-2019,51.38,99.17,26.7,33.85,39.71,13.59,3.04,0.84,34.79,3.37,8.32,25.1,69.18,257.81,723.95,BapujiNagar
23-11-2019,43.4,93.47,30.22,36,43.71,11.83,2.94,0.75,38.22,3.22,7.42,23.46,63.58,242.83,724.07,BapujiNagar
24-11-2019,43.27,90.735,33.93,29.29,39.77,22.07,3.025,1.055,30.17,20.87,128.98,24.61,69.97,258.37,723.99,BapujiNagar
25-11-2019,43.14,88,37.64,22.58,35.83,32.31,3.11,1.36,22.12,38.52,250.54,25.76,76.36,273.91,723.91,BapujiNagar
26-11-2019,44.74,90.33,66.9,38.28,41.43,27.12,1.58,0.69,58.07,47.93,232.46,24.8,64.22,266.73,721.85,BapujiNagar
27-11-2019,46.62,90.83,35.13,36.76,48.11,22.04,2.21,0.96,40.73,6.26,236.93,24.99,71.64,260.52,721.92,BapujiNagar
28-11-2019,34.41,75.01,34.59,34.64,46.04,32.09,1.92,0.84,37.62,14.76,200.35,25.16,70.79,255.22,722.41,BapujiNagar
29-11-2019,37.46,88.22,40.51,34.93,51.51,16.48,2.33,1.02,4.85,4.94,273.2,25.3,69.86,248.6,722.58,BapujiNagar
30-11-2019,34.45,71.25,36.54,31.81,46.62,8.83,5.11,0.96,9.18,4.31,258.58,24.38,76.07,253.98,722.45,BapujiNagar
01-12-2019,26.56,41.89,31.05,29.26,40.81,5.18,6.86,0.72,5.81,3.33,255.43,23.78,83.17,262.68,721.55,BapujiNagar
02-12-2019,19.7,44.95,28.63,31.5,40.23,3.14,6.61,0.62,24.4,2.97,251.63,24.06,78.42,269.64,722.32,BapujiNagar
03-12-2019,30.32,73.19,41.35,47.36,58.8,6.52,7.25,0.9,45.9,5.02,274.38,24.03,72.84,262.66,722.84,BapujiNagar
04-12-2019,38.35,82.51,31.92,50.9,53.03,4.22,7.11,0.83,84.11,3.57,250.71,24.03,70.57,262.9,723.78,BapujiNagar
05-12-2019,56.39,110.44,33.79,59.78,59.26,6.58,7.2,0.87,59.48,3.84,242.15,23.84,66.34,249.44,725.17,BapujiNagar
06-12-2019,56.47,107.03,29.14,61.65,56.48,6.44,7.04,0.79,58.68,3.76,237.74,23.69,68.75,264.03,724.51,BapujiNagar
07-12-2019,39.57,80.25,41.7,61.75,67.51,4.93,8.07,0.85,36.26,4.36,231.85,23.3,75.44,256.95,723.97,BapujiNagar
08-12-2019,23.56,54.4,23.22,43.97,42.26,3.16,8.46,0.68,37.26,3.05,239.41,23.42,76.2,265.34,724.4,BapujiNagar
09-12-2019,24.92,63.31,36.17,48.12,55,3.32,8.53,0.83,35.12,3.69,232.25,23.99,67.46,269.67,724.03,BapujiNagar
10-12-2019,19.4,55.45,27.1,42.63,44.71,2.78,8.58,0.7,48.55,2.91,219.85,24.37,64.93,270.58,723.03,BapujiNagar
11-12-2019,27.74,80.06,34.32,60.28,59.98,8.39,8.88,0.91,55.1,5.32,230.88,25.56,56.74,243.48,721.77,BapujiNagar
12-12-2019,27.62,71.63,22.66,48.55,44.24,3.24,8.39,0.75,57.07,3.16,239.53,23.97,65.44,257.05,722.14,BapujiNagar
13-12-2019,31.06,70.99,29.95,47.57,49.64,3.78,8.59,0.7,49.15,2.77,219.59,24.48,67.67,258.97,723.11,BapujiNagar
14-12-2019,22.53,54.59,36.58,45.35,53.85,2.71,8.48,0.8,28.95,3.36,221.17,24.09,75.72,262.17,724.59,BapujiNagar
15-12-2019,26.46,59.41,21.25,40.64,38.89,3.37,8.47,0.6,46.03,2.5,215.62,24.09,65.8,268.57,723.93,BapujiNagar
16-12-2019,25.99,68.94,37.36,43.78,53.65,2.92,8.41,0.84,35.51,3.57,217.08,24.64,67.47,257,723.51,BapujiNagar
17-12-2019,28.94,72.21,34.63,47.19,53.25,3.33,8.7,0.79,33.69,3.26,215.98,24.38,67.9,258.03,724.05,BapujiNagar
18-12-2019,39.78,89.71,30.94,47.34,50.35,3.69,8.37,0.77,36.95,3.12,185.74,24.44,66.61,262.15,724.48,BapujiNagar
19-12-2019,33.4,75.85,32.5,43.07,49.33,3.84,8.43,0.72,27.99,3.09,179.67,24,68.67,266.13,723.89,BapujiNagar
20-12-2019,44.16,96.77,35.03,47.39,53.68,3.94,7.95,0.83,42.43,3.67,183.89,23.81,68.5,258.79,723.06,BapujiNagar
21-12-2019,43.58,90.11,18.87,44.08,38.79,4.15,8.41,0.68,54.05,3.19,204.14,24.52,68.17,263.42,722.71,BapujiNagar
22-12-2019,45.26,79.45,14.82,39.25,32.93,3.9,8.36,0.56,67.22,2.67,229.36,24.69,64.9,264.2,722.84,BapujiNagar
23-12-2019,39.56,85.77,20.28,47.21,41.6,4.37,7.89,0.71,64.73,3.49,245.91,24.11,67.34,265.4,722.98,BapujiNagar
24-12-2019,31.71,72.03,22.66,41.87,40.69,2.92,8.68,0.6,45.5,5.46,229.9,24.41,69.12,266.78,723.71,BapujiNagar
25-12-2019,32.35,67.38,22.05,39.98,39.2,2.44,9.79,0.76,37.81,12.41,96.76,23.5,74.49,268.42,723.59,BapujiNagar
26-12-2019,43.88,94.09,19.36,51.94,43.36,3.52,9.19,0.78,56.48,11.36,207.36,24.23,68.04,236.12,722.82,BapujiNagar
27-12-2019,42.82,100.53,29.08,51.2,50.87,3.68,9.11,0.85,54.63,8.19,295.84,24.47,65.44,242.31,721.92,BapujiNagar
28-12-2019,30.92,73.89,25.37,43.96,44.01,2.96,8.39,0.6,42.32,3.7,295.5,23.78,64.91,269.5,722.58,BapujiNagar
29-12-2019,36.21,73.695,17.43,42.9,36.99,3.11,8.45,0.51,60.35,2.19,152.01,23.72,62.96,257.49,723.04,BapujiNagar
30-12-2019,35.42,73.5,12.12,38.52,30.35,2.66,8.1,0.61,66.31,2.27,153.22,23.66,64.94,264.18,723.19,BapujiNagar
31-12-2019,39.53,82.18,15.14,43.8,35.6,2.58,8.3,0.67,71.54,2.72,162.33,23.74,67.58,259.35,723.73,BapujiNagar
01-01-2020,30.25,64.25,22.32,40.19,39.5,2.34,8.32,0.69,42.52,3.08,173.45,23.32,74.04,269.71,724.51,BapujiNagar
02-01-2020,18.67,50.25,12.75,34.2,28.56,1.92,8.36,0.54,48.67,2.95,178.88,23.95,69.51,242.39,725.31,BapujiNagar
03-01-2020,23.12,59.04,8.89,32.13,24.33,2.35,8.42,0.5,53.44,3.24,194.16,25.02,65.69,222.83,723.98,BapujiNagar
04-01-2020,46.25,103.42,33.93,41.37,48.9,3.77,8.39,1.01,68.32,6.62,231.68,25.31,62.89,168.97,722.31,BapujiNagar
